	M11Space217.141008	M3Ekey217.141042	M2Space217.140997	M2Thml217.141005	M2Gkey217.141106	M3Pkey217.141031	M2Xkey217.141016	M3Jkey217.141017	M2Ukey217.141085	M2Fkey217.141078	M2Kkey217.141041	M9Fkey217.141065	M3Bkey217.141059	M3Space217.141098	M3Pinr217.141057	M2Ikey217.141000	M2Ckey217.141092	M3Rinr217.141091	M3Lsft217.141088	M3Qkey217.141051	M9Wkey217.141090	M3Akey217.141006	M3Midr217.141101	M9Xkey217.141072	M3Ckey217.141073	M9Pkey217.141096	F12Space217.141068	M2Wkey217.141070	M3Thml217.141040	M9Mkey217.141007	M9Space217.141079	M9Skey217.141004	M2Tkey217.141054	M9Rinl217.141020	M2Pkey217.141105	M2Jkey217.141038	M3Gkey217.141037	M3Lkey217.141097	M9Ckey217.141013	M9Midl217.141043	M9Ekey217.141044	M2Qkey217.141102	U2Space217.141047	M9Ykey217.141029	M2Ekey217.141011	M3Ykey217.141023	M2Rinr217.141027	M3Zkey217.141083	M2Dkey217.140994	M9Okey217.141076	M2Akey217.141030	M3Wkey217.141104	U3Space217.141064	M3Pinl217.141094	M9Dkey217.141053	M3Midl217.141103	M10Space217.141036	M9Bkey217.141032	M3Rsft217.140995	M2Vkey217.141022	M3Tkey217.141081	M3Indr217.140993	M9Hkey217.140999	M2Skey217.141089	M2Indr217.141062	M9Akey217.141086	R1Space217.141077	M3Hkey217.141093	M2Bkey217.141063	F11Space217.141071	M3Nkey217.141001	M2Lkey217.141048	M2Pinl217.141003	L3Space217.141024	M2Okey217.141061	M9Indr217.140998	M2Lsft217.141056	M2Zkey217.141015	M3Kkey217.141046	M9Pinr217.141002	M2Pinr217.141039	M9Gkey217.141099	M2Mkey217.141014	M2Rsft217.141034	M3Indl217.141067	M2Rinl217.141058	M3Xkey217.141055	M2Enter217.141012	M3Rkey217.141025	M2Thmr217.141087	M2Hkey217.141026	M9Qkey217.141019	L1Space217.141069	M2Rkey217.141050	M9Indl217.141066	M9Pinl217.141035	M9Enter217.141084	M2Midl217.141009	M3Mkey217.141107	M3Rinl217.141100	U1Space217.141075	M9Rinr217.141080	M9Kkey217.141033	M2Indl217.141074	M9Vkey217.141018	M3Vkey217.141028	M2Nkey217.141052	M9Thml217.141021	F10Space217.141045	M3Thmr217.140996	M9Midr217.141060	M9Nkey217.141010	M2Midr217.141082	M2Ykey217.141095	M9Thmr217.141049
M2Kkey217.141041	0.548990335507	0.497988850876	0.721919987831	0.724776788502	0.759337700845	0.753727606401	0.656654355148	0.676868701008	0.676647082043	0.701018810706	0.0	0.727320316489	0.586888706263	0.652756411505	0.621598869674	0.535258627736	0.739710791841	0.715556294049	0.705850704107	0.646264071257	0.657072681626	0.687807095478	0.697976029082	0.630212216738	0.598232629109	0.707397849585	0.546304493673	0.652613389645	0.685642446462	0.514099652624	0.495431022658	0.584023521573	0.54025304655	0.600123319604	0.563387293063	0.741586134572	0.66384440972	0.591952549321	0.540215447575	0.589220653535	0.684316110124	0.65411023514	0.581984625057	0.573100099859	0.712118866364	0.698274192596	0.73845859557	0.69893323022	0.69657912854	0.679519573521	0.670791151416	0.718455050962	0.777028131436	0.738087338744	0.605097166056	0.557386544287	0.481755167074	0.701906329457	0.607971193729	0.559909466034	0.585095880123	0.694483381903	0.533411957567	0.545059014167	0.583156345489	0.69158519078	0.575272520227	0.639242453479	0.608720083915	0.641586153604	0.607032273653	0.599705873574	0.614740950674	0.514328567167	0.607990376467	0.543443784632	0.57638757881	0.610332652468	0.70814859694	0.681884314419	0.719498004863	0.669487126788	0.630782030222	0.706464652768	0.690167197452	0.683007446678	0.582085235631	0.587749067527	0.627315899224	0.68179159192	0.731942703282	0.770880875556	0.74676037422	0.684583183996	0.714826572249	0.720718187171	0.72440222895	0.671093971178	0.58649427215	0.680552711239	0.639385078767	0.65459636146	0.694096717848	0.601422894806	0.554606183607	0.57034895839	0.613789381686	0.60052683963	0.528175371035	0.717095846138	0.713255273037	0.577864773676	0.636402924821	0.623527220448	0.607042183595
M9Fkey217.141065	0.650395115056	0.708868038461	0.75137258482	0.832733160963	0.809018397374	0.765468966506	0.775955070075	0.762253651542	0.731014661604	0.736674826071	0.727320316489	0.0	0.601526739214	0.643311703165	0.563818006713	0.643666230876	0.871757400696	0.75614202283	0.738137529452	0.7697441734	0.727047391838	0.818757885841	0.747976436087	0.648033687713	0.68389100196	0.697296357344	0.685435947596	0.715971830872	0.742217562254	0.596323536057	0.565235232642	0.624531898123	0.587521947479	0.689140063841	0.662741615691	0.779925164729	0.728973009296	0.769141981687	0.646375036866	0.600013259717	0.621913749646	0.708177211569	0.582067369498	0.65786799113	0.800040183468	0.8025472432	0.762551491195	0.732237329562	0.782470285906	0.789353787076	0.770789950382	0.771176325755	0.83818385135	0.814441909723	0.755628142548	0.644415432132	0.673763887524	0.721165113385	0.652945312098	0.635807119985	0.630495079985	0.620321670412	0.537919965918	0.683242977035	0.763695314256	0.768748889016	0.616034240316	0.671070205062	0.653850438223	0.659932082421	0.654823229599	0.66984934344	0.641276129926	0.618960283108	0.535310739979	0.715865588409	0.656874457379	0.717739828204	0.812416572252	0.747587885827	0.817192567298	0.707479371607	0.715186544647	0.737052240568	0.7268343827	0.646852339384	0.570450477514	0.584251438365	0.706271641548	0.753235011087	0.863955533328	0.792218584404	0.809336076094	0.769398506745	0.760965426115	0.807123204589	0.797788018082	0.6997651464	0.667928575696	0.727702811762	0.631907278533	0.679083387723	0.721648144243	0.6102294982	0.478335403267	0.678058941847	0.634828523343	0.700692930525	0.682341813488	0.789307174555	0.841665454164	0.635829889337	0.642160745201	0.645802885284	0.629284858125
M3Bkey217.141059	0.453942134382	0.552063849921	0.687897109644	0.707205864462	0.686444845288	0.687379997145	0.658730666051	0.680519543612	0.609309919381	0.596922532963	0.586888706263	0.601526739214	0.0	0.538755063158	0.562827945968	0.438032820976	0.774165262571	0.646579620298	0.633983291816	0.634502655705	0.614509723418	0.716787693709	0.613919798802	0.602838190105	0.555342311971	0.602023842528	0.505541756514	0.545334899744	0.631911067285	0.392171796473	0.527855298997	0.471888429707	0.366815285314	0.450123903077	0.437012051927	0.703291523179	0.619881050736	0.631164320069	0.538549089668	0.562228082013	0.599442532002	0.570972813986	0.426518115055	0.512823909846	0.695957320964	0.686348941608	0.667858494044	0.6323267871	0.682530840365	0.689535162661	0.646765265156	0.691784453058	0.766109962295	0.71349281398	0.611554562516	0.606438216027	0.522009169406	0.639695564929	0.487169270656	0.424123388184	0.495166167684	0.573256871445	0.46406121135	0.496689625947	0.555255040189	0.645165357688	0.540695960939	0.589226225458	0.584846737425	0.634142341099	0.544656140195	0.558409866134	0.513409541697	0.456682268521	0.499291305221	0.483182151438	0.571643007469	0.560391923642	0.697601567102	0.641928072453	0.691822968378	0.57841648001	0.579829110882	0.63040354273	0.593266698296	0.591944817938	0.494400761934	0.550259276087	0.595430556947	0.63945829446	0.765932612556	0.712069955484	0.729694776573	0.661208108723	0.660869710606	0.726431514346	0.692248543694	0.585791571337	0.554353907537	0.62206860167	0.610108300186	0.599838176557	0.63455315735	0.504853640152	0.518875999119	0.476656750908	0.459512549341	0.558196171791	0.521620531894	0.682133702806	0.724667554521	0.536894626396	0.568822363871	0.506035766511	0.565270798218
M3Space217.141098	0.560085767228	0.55325520233	0.678246072257	0.74243515937	0.708774201251	0.688744634864	0.657485451432	0.660204750927	0.65672519699	0.647701164206	0.652756411505	0.643311703165	0.538755063158	0.0	0.616530823309	0.522536162157	0.780567864183	0.686801400023	0.641466434242	0.635087839693	0.621637919598	0.709458954797	0.718250321632	0.621326395541	0.591298311201	0.657134018567	0.553424179713	0.634942808537	0.691843167681	0.461940993081	0.606474455684	0.552367084264	0.579495921739	0.529684498408	0.578570223507	0.699894768637	0.586333678169	0.62188497229	0.610885052294	0.600481563312	0.627130917217	0.61658872376	0.537020810635	0.536500865153	0.695738551517	0.686212804335	0.668853634745	0.632879364526	0.69004604658	0.666418362674	0.664788491498	0.729568350479	0.770496957717	0.716163135828	0.627066272417	0.603645565316	0.567841635488	0.664262410272	0.598227098002	0.481375175047	0.525265149507	0.546835812354	0.483445337602	0.552799374377	0.611745769041	0.661521922326	0.636509742101	0.629707403361	0.700528827196	0.643372282167	0.563999151374	0.5801239092	0.568559197598	0.554371416247	0.484390398489	0.591963656889	0.660131067882	0.621423816679	0.691839073766	0.631633323601	0.722427072004	0.667051143302	0.647107069823	0.667754661235	0.64768204585	0.554966927101	0.523519731735	0.668689952411	0.651483101366	0.641296757475	0.771112751298	0.720432974419	0.715567488144	0.661893207744	0.67819587048	0.72287070003	0.69413449341	0.636016443648	0.628810422695	0.702614048789	0.626620608051	0.64496039137	0.632582760358	0.65640936778	0.573570540899	0.536920020097	0.449557411084	0.58906990958	0.590247596688	0.695443368088	0.743664366079	0.593272367881	0.566729435864	0.553988030328	0.536434700269
M3Pinr217.141057	0.557065324432	0.635415059066	0.672615136096	0.756411725003	0.725924555493	0.684571380655	0.687071984124	0.663415973835	0.654264192979	0.65240113032	0.621598869674	0.563818006713	0.562827945968	0.616530823309	0.0	0.6188573215	0.780372453274	0.685891034343	0.648697490128	0.674027362664	0.632052093324	0.695301666157	0.656670626813	0.669920403976	0.622322514131	0.654723281217	0.600394993611	0.66542602233	0.692805077636	0.540326556105	0.500544835266	0.587675222399	0.568324839342	0.602165969661	0.63236396623	0.682286422728	0.64700268341	0.707128290114	0.626112579858	0.655418541436	0.660929831687	0.605963711336	0.514829517846	0.633675797068	0.716433875879	0.689759694175	0.657486554744	0.633226435427	0.700488315633	0.68405731577	0.649583484245	0.676733992848	0.737805317815	0.747728278503	0.665613253154	0.585035461516	0.582325678713	0.670753907304	0.615659835962	0.533678515479	0.516840453652	0.585572538577	0.544603574043	0.63678797433	0.619678782204	0.674470200617	0.57355347045	0.628445329242	0.606466634592	0.682748048889	0.653829547221	0.630821044054	0.608161743511	0.560513052336	0.589245759729	0.621741209217	0.700036402303	0.659678845418	0.7230060255	0.673903290654	0.7152437654	0.698136094221	0.689419148264	0.658542802888	0.678214808914	0.684092560109	0.596968409269	0.575776277591	0.595079260755	0.630411167129	0.770445645785	0.726956418301	0.739296624134	0.673226173352	0.678404435134	0.721536017387	0.721394323828	0.607996916569	0.598459651612	0.683347331262	0.591065481486	0.640540272389	0.660188523425	0.580797807724	0.459992891018	0.529154575623	0.624173840365	0.607100695445	0.662695288415	0.70744409999	0.716079255267	0.641250505896	0.6821551656	0.583990256903	0.679178100603
M2Ikey217.141000	0.578187090694	0.379603205739	0.634757719031	0.634115280495	0.64303758891	0.657325700652	0.551312419019	0.607342837299	0.590246741155	0.572824903103	0.535258627736	0.643666230876	0.438032820976	0.522536162157	0.6188573215	0.0	0.736847807662	0.632321182941	0.576952214495	0.575212962963	0.560450602291	0.665378448321	0.640195857606	0.628751385892	0.558168749843	0.634689600941	0.551385435522	0.480354525667	0.647839762826	0.464448073602	0.467617662742	0.441277136195	0.420558437273	0.280610071107	0.283611075535	0.680108117428	0.557816209704	0.535911400952	0.491136985636	0.618715826009	0.628311455468	0.494854588388	0.401476698478	0.414563130974	0.6474568992	0.675786683214	0.625928628008	0.598486533977	0.663378593866	0.61993967886	0.595745806869	0.68732778266	0.734894856952	0.670574336657	0.547185639286	0.50633091543	0.489755855733	0.626608310676	0.471848880355	0.525625285838	0.444980623964	0.655652878059	0.419986080369	0.269051339932	0.478806597083	0.606511103912	0.543922569881	0.600766712074	0.638341795548	0.673007265564	0.517197334983	0.479223656129	0.463807750226	0.532425522478	0.484132890641	0.384260718826	0.579955922133	0.454560116195	0.627219757756	0.604376852252	0.677554691127	0.56950741441	0.567591947351	0.608628028542	0.591016579341	0.61638766878	0.524816712661	0.528264563476	0.530807683854	0.627839301265	0.732498287317	0.685256376421	0.67165128787	0.593306557718	0.633473962534	0.704737293553	0.64047878639	0.631524743447	0.603586347927	0.67922538198	0.613501089732	0.574637072872	0.59866849364	0.54763475883	0.5147467366	0.423078770518	0.387394109346	0.455974332839	0.348978365097	0.632970687657	0.70402108759	0.518539536584	0.541025364507	0.529687937556	0.535303655045
M2Ckey217.141092	0.772349243681	0.673414169938	0.463669880932	0.452935821886	0.496128290489	0.500415660317	0.567575784954	0.511068375211	0.713342707327	0.781248389922	0.739710791841	0.871757400696	0.774165262571	0.780567864183	0.780372453274	0.736847807662	0.0	0.527801028942	0.550733574723	0.540244584721	0.547567635472	0.41119815766	0.775073915049	0.785143181777	0.749322909251	0.778687613289	0.742683711048	0.759204951634	0.79195640938	0.743299254621	0.787994630105	0.76150619268	0.777923654866	0.739610562987	0.743528370142	0.523899924875	0.607520188002	0.596323164875	0.735800695524	0.782998918154	0.810527328057	0.740509374777	0.760512754379	0.739316728372	0.399414457244	0.463718343304	0.561925525559	0.521137562708	0.456056468526	0.503309093747	0.473660040515	0.496056213666	0.363631599437	0.408252747631	0.613738528366	0.772892307016	0.745742873526	0.761984191457	0.73044446836	0.712869085657	0.730634412647	0.834611396532	0.754786587371	0.741333768906	0.751130024585	0.481605385867	0.781486287554	0.787185770218	0.767974503773	0.813558214778	0.754218833519	0.738018593658	0.753326653224	0.766646991424	0.809343882309	0.712050841805	0.795092261841	0.763748685648	0.455501491303	0.596228534186	0.556613559693	0.788414552463	0.753742642017	0.710794562269	0.735371280253	0.852490134043	0.804024540046	0.80058776807	0.746952321885	0.568155541774	0.324371566264	0.429799552347	0.425186411431	0.486380978405	0.531141404171	0.388102686469	0.381635343229	0.76652166427	0.762410583708	0.765343594166	0.776980972729	0.763082150156	0.753819481863	0.791318674398	0.794544855201	0.714040388035	0.766181023328	0.706451403242	0.7385713306	0.429739394811	0.497465551439	0.75504210524	0.795592884065	0.74704178585	0.786162365566
M3Rinr217.141091	0.663416460711	0.620034773221	0.365866751742	0.457239102522	0.42477470652	0.446633732149	0.475397054976	0.483042734763	0.583337237794	0.625466319244	0.715556294049	0.75614202283	0.646579620298	0.686801400023	0.685891034343	0.632321182941	0.527801028942	0.0	0.436186946	0.462406622118	0.486710025345	0.534261201232	0.655030320886	0.718178489971	0.573956861821	0.625987346359	0.625800556915	0.614904244864	0.677223530385	0.675599034762	0.689497235491	0.658845165386	0.66282849617	0.605528971127	0.658786122545	0.464368941959	0.453187977826	0.491866793016	0.631371306124	0.679661807403	0.677236571215	0.583252987473	0.622290522707	0.609820396208	0.4273054153	0.520007189052	0.444640954955	0.452870590881	0.415867425027	0.445158251154	0.497941683327	0.551780994474	0.538911337732	0.423745119385	0.473010028398	0.684568260671	0.664779340461	0.648253602875	0.595447363341	0.599766925095	0.601034937047	0.783836249025	0.639336686859	0.629812650081	0.617875085488	0.416706833624	0.680369371713	0.666196230894	0.644846219051	0.740681572579	0.66465048386	0.608156608339	0.573163164517	0.681473931762	0.716067235882	0.586093788079	0.748641310073	0.639534024065	0.443366897281	0.483186859518	0.585928099418	0.623091874831	0.614337115612	0.582683415452	0.621857925647	0.758241658232	0.704388012283	0.718283772302	0.62249928594	0.467971530249	0.527840834997	0.465510998639	0.445879681831	0.432742448259	0.449808614764	0.457877545874	0.458204716028	0.637938473885	0.626075762718	0.680411322844	0.64554623098	0.657050486923	0.632841871261	0.711181389761	0.699428478393	0.678561656398	0.628130616891	0.594640112209	0.60353002678	0.433197751096	0.602922424933	0.588256515642	0.675452224988	0.599180162783	0.67843309789
M3Lsft217.141088	0.640918339535	0.576255816916	0.408879795054	0.46241221436	0.449165227341	0.467409794061	0.468909374254	0.457909446618	0.583410416091	0.61617033599	0.705850704107	0.738137529452	0.633983291816	0.641466434242	0.648697490128	0.576952214495	0.550733574723	0.436186946	0.0	0.447052433311	0.389572947238	0.517128163149	0.651014999707	0.683788009831	0.578418974422	0.612888722825	0.590131325285	0.594614473663	0.668356039453	0.620842447825	0.651772209463	0.632509380708	0.659992002769	0.575582760333	0.617179046482	0.481301255781	0.396302736228	0.457838146051	0.5635047137	0.674561079107	0.65938908271	0.578410474474	0.625630485362	0.60187527828	0.424320578662	0.510415137948	0.457032072587	0.443104673388	0.45081798545	0.477198218566	0.473054246813	0.51030711415	0.542216465591	0.459689458569	0.442029639935	0.641270926863	0.62532432265	0.60852049714	0.582483141893	0.56377704051	0.562910404278	0.751613859601	0.591695628075	0.599691082674	0.583848988668	0.399491390511	0.65978364943	0.646142762653	0.646473934764	0.714198376988	0.628811998385	0.567062125468	0.579519934519	0.641684817556	0.661852227668	0.579730645282	0.700757509953	0.621202118984	0.462928077716	0.510674991165	0.578926487971	0.642678112241	0.622605567592	0.52771891846	0.571441556131	0.737929176986	0.682312307441	0.696183294733	0.584510078193	0.470520281972	0.548131843986	0.450832422971	0.471014205553	0.401530280015	0.408982712452	0.499435615308	0.421481303186	0.638293561404	0.605572463144	0.691735298651	0.630358201465	0.601312651023	0.587849513953	0.694334557641	0.664643635001	0.608132298798	0.603684129756	0.564989952574	0.602807952911	0.447214928078	0.594936144394	0.579875261349	0.651997671498	0.571357937957	0.624474507987
M3Qkey217.141051	0.647739929196	0.50697279236	0.435526269694	0.434865675784	0.468509878834	0.45338741369	0.330419757376	0.393194789752	0.560245454863	0.656043872504	0.646264071257	0.7697441734	0.634502655705	0.635087839693	0.674027362664	0.575212962963	0.540244584721	0.462406622118	0.447052433311	0.0	0.433728274671	0.419410794538	0.670139579886	0.673829471441	0.561236130334	0.651871424416	0.596770767574	0.616197679865	0.676235138842	0.631291920466	0.684157632993	0.597636823215	0.655779152735	0.546556463638	0.617420652822	0.440290833659	0.426603501895	0.385570106304	0.565509907244	0.646595683453	0.679527488902	0.571054855251	0.646975159907	0.558068442679	0.424924387138	0.491020348835	0.477532492844	0.448299783303	0.419820108576	0.420905545759	0.40802105633	0.501896610666	0.56042951428	0.46290700803	0.390785051935	0.661502440701	0.616000769897	0.617200308858	0.582357680923	0.593122935226	0.572148781115	0.752185747475	0.624095528263	0.563289837621	0.617825958214	0.444905065653	0.657047822462	0.665973368854	0.646744207136	0.72654358574	0.607649416532	0.566733770623	0.59993482758	0.650550417661	0.666080818113	0.5472370909	0.706487294645	0.619799949958	0.433199074149	0.425716613025	0.451695946248	0.650045984807	0.598209124249	0.554127466501	0.602848438767	0.743776040144	0.686560057731	0.694023716057	0.591631368492	0.439059467866	0.539035855787	0.50735013766	0.48698552004	0.43823437702	0.450503637845	0.456166532529	0.423736418043	0.651507689324	0.640960002573	0.666107157083	0.636337640689	0.654409051256	0.614413554768	0.708791648163	0.693432200447	0.572788719503	0.591745809127	0.536271532833	0.574912705611	0.416028587591	0.528120514354	0.58228266485	0.635027574899	0.568787162931	0.626118470756
M9Wkey217.141090	0.592249549416	0.517178804742	0.420684048458	0.50926698827	0.484709806313	0.481869374459	0.47781020478	0.45514784022	0.608892146681	0.642256869757	0.657072681626	0.727047391838	0.614509723418	0.621637919598	0.632052093324	0.560450602291	0.547567635472	0.486710025345	0.389572947238	0.433728274671	0.0	0.51115045316	0.680000465444	0.650918005158	0.579347354893	0.630064428578	0.566354348195	0.613131888695	0.650500787417	0.562302368264	0.63245646629	0.593918934549	0.614260045149	0.567127390107	0.586953791376	0.510460553768	0.427350109681	0.42050353157	0.563624861616	0.663384086708	0.661441893831	0.59005777074	0.587856825425	0.597120029701	0.4362949126	0.496330444736	0.474944125804	0.408179621488	0.475444967842	0.459438814312	0.454352009193	0.503647178467	0.56465167845	0.468145517708	0.422349909431	0.604530083282	0.60472081085	0.611008135105	0.562766560246	0.542193936682	0.563729790503	0.729028044654	0.567733395637	0.566911146524	0.614758590659	0.435162861316	0.642694626936	0.65018173428	0.634281567709	0.684552588561	0.613243837274	0.561851929908	0.576091449172	0.610192719773	0.618875300046	0.579769332418	0.667973873528	0.609199637026	0.473609797188	0.48219423088	0.520644577751	0.635973967339	0.616849273879	0.570989188124	0.602954803982	0.708424339352	0.657376290172	0.658885482559	0.601567980786	0.453124916539	0.534589289267	0.47115158742	0.50747664857	0.426271272316	0.47107341201	0.473511513122	0.448542029631	0.616314550682	0.592658435424	0.672268100326	0.608159265856	0.64592518599	0.610425321959	0.682997864319	0.634116325253	0.581080958957	0.566468987721	0.554072570232	0.578469396922	0.444785204865	0.529199149482	0.57427447815	0.615709768286	0.539177290396	0.616623191259
M3Akey217.141006	0.706452381119	0.605008738219	0.460059872322	0.476081607185	0.542323717758	0.474697847545	0.470186399901	0.466647222744	0.651287871171	0.737718856279	0.687807095478	0.818757885841	0.716787693709	0.709458954797	0.695301666157	0.665378448321	0.41119815766	0.534261201232	0.517128163149	0.419410794538	0.51115045316	0.0	0.710094101817	0.716981045527	0.706513310194	0.720536408211	0.667262095249	0.710278910561	0.754930430126	0.660324028655	0.721455226233	0.694122174948	0.704794381129	0.673439535117	0.673276419832	0.539879519608	0.518742283012	0.529768368096	0.652250832326	0.742936459067	0.741229464617	0.655773837093	0.673597510282	0.704157078256	0.46465544125	0.431100859107	0.55875290329	0.473715041376	0.487857676512	0.500493785976	0.411865717776	0.490792376452	0.448445177005	0.47570989032	0.528914142835	0.698523702119	0.664612703069	0.708487139906	0.674093346117	0.630955950029	0.642531305271	0.788672549881	0.67929412453	0.67278649269	0.701449335645	0.492722601665	0.71005155301	0.710523330815	0.723715096844	0.751929530449	0.688504218896	0.666267160883	0.688696166481	0.697121189591	0.749912248745	0.683452608502	0.740735259951	0.703005797305	0.467011119819	0.542209444206	0.39723350727	0.732921498344	0.715181114035	0.614760904716	0.676083052688	0.808896909675	0.74754789126	0.743271073709	0.674816171805	0.552127251821	0.413457141897	0.510545369613	0.521827436141	0.502803407002	0.536287867223	0.44829106387	0.418397454552	0.693727342704	0.697950267108	0.739521045179	0.701287367803	0.691276861827	0.686004464091	0.733624229979	0.732111331724	0.610881802844	0.698843061393	0.654395414025	0.669441215433	0.429027878377	0.399300715109	0.678719758377	0.730872742382	0.666135205793	0.724520780912
M3Midr217.141101	0.633836894767	0.681680618474	0.694597851089	0.706420700783	0.684633610747	0.709879776297	0.663876567229	0.698496231688	0.578103068975	0.570530072761	0.697976029082	0.747976436087	0.613919798802	0.718250321632	0.656670626813	0.640195857606	0.775073915049	0.655030320886	0.651014999707	0.670139579886	0.680000465444	0.710094101817	0.0	0.66517203351	0.558030326998	0.57237464042	0.572515813401	0.584077871659	0.603947923442	0.664117645785	0.655233674899	0.612802595121	0.603221338224	0.605161146848	0.6365977505	0.676712531838	0.655548317911	0.657406650966	0.661798538135	0.647919631003	0.582610306436	0.532159595672	0.584983199391	0.651852257918	0.705606300709	0.709208390452	0.701762325441	0.664368898604	0.686012751823	0.692348177666	0.68675826337	0.726185410898	0.763463895704	0.706849543409	0.620899527966	0.665224298926	0.568835614667	0.55011394918	0.573934768141	0.633945384634	0.608261496285	0.753099215112	0.636692514019	0.638631871814	0.585324232082	0.688562556429	0.62342224729	0.618618686229	0.575532180831	0.667668215798	0.629694697709	0.565950225025	0.564472562573	0.636911689009	0.694387076746	0.621155987881	0.682082626155	0.60826046911	0.692884309631	0.619484675929	0.743145905323	0.563198056578	0.567609174301	0.564629829816	0.568038803331	0.743864732195	0.681958371326	0.733913436675	0.632226220045	0.660842417508	0.762307767108	0.717036542269	0.721954908574	0.669696873713	0.652707642982	0.72036168756	0.707317915152	0.554538433611	0.604402919828	0.633295491283	0.596257216413	0.520820584058	0.550071158462	0.667178181684	0.667737231371	0.662554720229	0.647729558602	0.605506246348	0.634051534052	0.683139318098	0.750179903664	0.555503822227	0.670331855932	0.569060784338	0.640918524387
M9Xkey217.141072	0.585054523732	0.626947579861	0.732099907493	0.770851880431	0.749797744227	0.737630616957	0.694132824153	0.712265456028	0.657531937172	0.680114092842	0.630212216738	0.648033687713	0.602838190105	0.621326395541	0.669920403976	0.628751385892	0.785143181777	0.718178489971	0.683788009831	0.673829471441	0.650918005158	0.716981045527	0.66517203351	0.0	0.536609299945	0.661734564874	0.479428936377	0.659063049404	0.719591758579	0.522855919948	0.565993447566	0.60193595635	0.604545975634	0.630399801164	0.587945320113	0.736905265815	0.653296638528	0.675806865058	0.550408581162	0.534808529658	0.54518423817	0.630973187054	0.58796375302	0.630156001014	0.734910373128	0.688051651714	0.723714458447	0.679095120164	0.713478068486	0.712681350899	0.67283559961	0.704974935535	0.783209619495	0.745704015933	0.652058156323	0.618205402071	0.517087459732	0.633406947174	0.593230861993	0.554804091141	0.553781250284	0.621482322663	0.576104323597	0.626008067519	0.62064842128	0.712568641835	0.509541465565	0.637081234516	0.629728464783	0.547113562138	0.60620391368	0.606109103242	0.582541752033	0.497573858954	0.558778271555	0.668778662657	0.623992387684	0.688936591586	0.741872757753	0.682897955741	0.701212815456	0.619950210851	0.631908944468	0.670159313355	0.664683314699	0.699175596974	0.590073584588	0.62710078249	0.654346380465	0.701907679595	0.77662124404	0.743670272511	0.744175067053	0.696598872197	0.720064688948	0.745369115276	0.725463911937	0.617010421917	0.533033053815	0.682821076344	0.611542691466	0.634814857551	0.637245604852	0.659930743474	0.61023982115	0.6073741971	0.593635817128	0.616273940108	0.642505087287	0.714546261843	0.740723847508	0.568789457395	0.539431983681	0.553325395639	0.55158035109
M3Ckey217.141073	0.52387236909	0.555297712269	0.617539193533	0.673930737565	0.638374689623	0.643771458125	0.586824061741	0.605858309445	0.509261693286	0.566422739992	0.598232629109	0.68389100196	0.555342311971	0.591298311201	0.622322514131	0.558168749843	0.749322909251	0.573956861821	0.578418974422	0.561236130334	0.579347354893	0.706513310194	0.558030326998	0.536609299945	0.0	0.602720685917	0.458309955513	0.584551063427	0.608861728517	0.584857140736	0.556994699114	0.570140560105	0.600710276337	0.518624127617	0.584945216525	0.607064181948	0.580034310672	0.558008186196	0.565347248027	0.497551463076	0.534244436876	0.531652296685	0.555914026728	0.503618217064	0.631665792575	0.669614043944	0.62492257534	0.573643650053	0.606434115364	0.605380202947	0.642575728964	0.686945102331	0.750719062641	0.632607939944	0.532560308771	0.547621465363	0.515338129655	0.490478459372	0.535719313007	0.552758207708	0.527109055826	0.697902890075	0.534014020992	0.577378046092	0.52442774753	0.593410714087	0.503210825041	0.548069154579	0.532977306288	0.591768686946	0.532510521505	0.514188276814	0.485788431062	0.534695222108	0.590357023028	0.567866355837	0.673211186211	0.620347320855	0.624309094165	0.581935301061	0.713044323134	0.540926535088	0.496061688544	0.578269704621	0.559265364909	0.701747315058	0.596498631792	0.63330719568	0.558088444526	0.583618160652	0.738569377398	0.658184588907	0.652553824947	0.598416647956	0.603047864645	0.675557004395	0.648326769715	0.531054644197	0.508355882882	0.605694747883	0.552232879513	0.56305467403	0.504165278943	0.683967608381	0.591443008685	0.595589181506	0.560098553028	0.517018164442	0.582977462481	0.651803357932	0.731113995648	0.475773784041	0.539924513012	0.472635356638	0.561968886644
